session,trial,segment,story,segment_num,condition,with_char,sub,sub_session,res_1,res_1_simi_info,res_1_simi_info_z,res_1_simi_self,res_1_simi_self_z,res_1_simi_other,res_1_simi_other_z,res_1_MAD,res_1_MAD_z,res_1_MD,res_1_MD_z,res_1_MAD_sub,res_1_MAD_sub_z,res_1_MD_sub,res_1_MD_sub_z,res_1_MAD_oppo_sub,res_1_MAD_oppo_sub_z,res_1_MD_oppo_sub,res_1_MD_oppo_sub_z,res_1_score,res_1_conf,res_2,res_2_score,res_2_conf,res_3,res_3_score,res_3_conf,version,cond_1,cond_direction,cond_amount,base_segment,base_seg_num,segment_pair,segment_count,label,characters,hit_char,res_1_simi_otherseg_01,res_1_simi_otherseg_02,res_1_simi_otherseg_03,res_1_simi_otherseg_04,res_1_simi_otherseg_05,res_1_simi_otherseg_06,res_1_simi_otherseg_07,res_1_simi_otherseg_08,res_1_simi_otherseg_09,res_1_simi_otherseg_10,res_1_simi_otherseg_11,hit,scenes,note
1,23,1_04,1,4,r_recall,TRUE,0215-3,0219-1,Sheila comes to check on Beth. Beth says that Leo must have saw wrong because Rob would never cheat on her after what happened to their daughter. Sheila leaves.,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_recall/r_recall,1_04,4,,7,1_04 : r_recall,"Beth, Sheila",TRUE,,,,,,,,,,,,0,402 406 407,
1,24,1_03,1,3,r0,FALSE,0215-3,0219-1,Beth overhears Leo telling Sheila that he saw Rob kissing a blonde waitress.,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,r0,b,p0/r0,1_04,4,1_03-04,8,1_03 : r0,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,1,304 1,
1,25,1_03,1,3,r,TRUE,0215-3,0219-1,Beth leaves and Sheila tries to chases after her as a neighbor watches on. ,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,r,b,p/r,1_04,4,1_03-04,8,1_03 : r,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,1,306 352,
1,26,1_02,1,2,r_p_recall,TRUE,0215-3,0219-1,"Beth, Rob, Sheila, and Leo are having coffee at Beth and Rob's new house. Leo says Rob looks familiar. Rob taps on his cup, signaling Beth to get him more coffee. Sheila tells Rob that he is treating his wife like a maid, but Beth says that Rob is an excellent provider.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,1_02,2,,9,1_02 : r_p_recall,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,207 202 204,
1,27,1_03,1,3,r_p,TRUE,0215-3,0219-1,Beth overhears Sheila telling a neighbor that Leo saw Rob kissing a waitress even though he has a wife. ,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,r_p,b,p_r/r_p,1_04,4,,8,1_03 : r_p,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,1,303 304,
1,28,1_03,1,3,recall_b,TRUE,0215-3,0219-1,Beth is at the grocery store and smiles at little girl. Beth hears Sheila telling a neighbor that she saw Rob kissing a waitress. Beth knocks over some cans and Sheila realizes Beth overheard. Beth runs off. ,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,recall_f/recall_b,1_03,3,,8,1_03 : recall_b,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,0,301 302 303 304 305 306 52,wrong recall
1,29,1_02,1,2,r_recall,TRUE,0215-3,0219-1,"Beth, Rob, Sheila, and Leo are having coffee. Rob and Beth share a glance when asked about if they have kids and answer no. Leo says that Rob looks familiar. Sheila says that Rob should stop treating Beth like a maid, but Beth assures Sheila that she is happy with Rob. Leo and Sheila leave.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_recall/r_recall,1_02,2,,9,1_02 : r_recall,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,201 207 202 204 206,
1,30,1_01,1,1,r0,FALSE,0215-3,0219-1,Beth and Rob move into their new house.,,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,r0,b,p0/r0,1_02,2,1_01-02,10,1_01 : r0,"Beth, Sheila, Rob, Leo",FALSE,,,,,,,,,,,,1,101,
1,31,1_01,1,1,r,TRUE,0215-3,0219-1,Beth and Rob move into their new house. Sheila and Leo drop by to introduce themselves.,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,r,b,p/r,1_02,2,1_01-02,10,1_01 : r,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,1,101 102,
1,32,1_01,1,1,recall_b,TRUE,0215-3,0219-1,Beth and Rob arrive at their new house. Sheila and Leo introduce themselves and Beth says she would love to host them later. Beth walks into the new house. ,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,recall_f/recall_b,1_01,1,,10,1_01 : recall_b,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,101 102 104 233,
3,1,2_01,2,1,p_recall,TRUE,0220-1,0220-1,"Simone is late to her appointment. Simone tells Karl to lie for her so that she keeps her hair appointment that she's always late to. Karl appreciates being her favorite husband, even though he just hoped to be in the top three. As Simone leaves for her appointment, the color of the leaves change. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,2_01,1,,0,2_01 : p_recall,"Simone, Karl",TRUE,,,,,,,,,,,,0,101 103 151,
3,2,2_02,2,2,p0,FALSE,0220-1,0220-1,Simone doesn't come back from her hair appointment soon. The leaves changing signifies that she leaves for awhile. Karl is upset that Simone doesn't come back but still goes to their party. Karl finds someone else at the party.,,,,,,,,,,,,,,,,,,,,2,Simone comes back from her hair appointment and is not late to the party. Simone and Karl has a great time at the party.,,2,,,,exp,p0,f,p0/r0,2_01,1,2_01-02,1,2_02 : p0,"Simone, Karl, Naomi, Tommy",FALSE,,,,,,,,,,,,0,1 2 155,
3,3,2_02,2,2,p,TRUE,0220-1,0220-1,"Simone doesn't come back from her hair appointment soon. The leaves changing signifies that she leaves for awhile, during this time she goes to chat with Naomi and her son Tommy. Karl is upset that Simone doesn't come back but still goes to their party. Karl finds someone else at the party.",,,,,,,,,,,,,,,,,,,,2,Simone goes to see Tommy after her hair appointment but comes back and is not late to the party. Tommy's mom Naomi is at the party and confront Simone for seeing her son. Karl hears the confrontation and is upset with Simone.,,1,,,,exp,p,f,p/r,2_01,1,2_01-02,1,2_02 : p,"Simone, Karl, Naomi, Tommy",TRUE,,,,,,,,,,,,0,1 1 2 155,
3,4,2_03,2,3,p_r_recall,TRUE,0220-1,0220-1,"Simone, Karl, and Tommy are at the party. Tommy is serving food. Simone sees an envelope with her name on it on the counter. Simone opens the envelope and finds pictures of Karl cheating with a man in them.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_03,3,,2,2_03 : p_r_recall,"Simone, Karl, Tommy",TRUE,,,,,,,,,,,,0,301,
3,5,2_02,2,2,p_r,TRUE,0220-1,0220-1,Simone goes to her hair appointment and comes back to get ready for the party. Naomi knows that Karl is cheating and tells Tommy to put the envelope of the images on the kitchen counter. ,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p_r,f,p_r/r_p,2_01,1,,1,2_02 : p_r,"Simone, Karl, Naomi, Tommy",TRUE,,,,,,,,,,,,0,152 153 2 1,
3,6,2_02,2,2,recall_f,TRUE,0220-1,0220-1,Simone and Naomi talk about not sharing being happy to your friends especially when they're in a bad place. Tommy serves his mom food (she takes the whole plate). Simone goes to Karl upset and he offers to dance to cheer her up.,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,2_02,2,,1,2_02 : recall_f,"Simone, Karl, Naomi, Tommy",TRUE,,,,,,,,,,,,0,203 204 251,
3,7,2_03,2,3,p_recall,TRUE,0220-1,0220-1,"Simone finds a letter with her name on it. In it, there are pictures of Karl kissing a man. Tommy clarifies that the envelope was there when he arrived and asks if Simone is okay once she's seen what's in it. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,2_03,3,,2,2_03 : p_recall,"Simone, Karl, Tommy",TRUE,,,,,,,,,,,,0,301 302 252,
3,8,2_04,2,4,p0,FALSE,0220-1,0220-1,Simone contemplates what to do and realizes that her life isn't as perfect as she thought it was. She asks for help from Naomi.,,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,p0,f,p0/r0,2_03,3,2_03-04,3,2_04 : p0,"Simone, Karl",FALSE,,,,,,,,,,,,0,2 2 1,
3,9,2_04,2,4,p,TRUE,0220-1,0220-1,Simone contemplates what to do and realizes that her life isn't as perfect as she thought it was. She asks Karl to talk and tries to get the information out of him.,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p,f,p/r,2_03,3,2_03-04,3,2_04 : p,"Simone, Karl",TRUE,,,,,,,,,,,,1,2 2 1 402,
3,10,2_05,2,5,p_r_recall,TRUE,0220-1,0220-1,Tommy asks if Karl is okay because he never came back downstairs. Simone packs up Karl's belongings and talks about divorce. Karl sits in the chair slumped with an empty pill bottle next to him. Simone calls for an ambulance even though she is still highly upset with Karl.,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_05,5,,4,2_05 : p_r_recall,"Simone, Karl, Tommy",TRUE,,,,,,,,,,,,0,502 503 504 505,
3,11,2_04,2,4,p_r,TRUE,0220-1,0220-1,Simone confronts Karl about the pictures and asks for a divorce.,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,p_r,f,p_r/r_p,2_03,3,,3,2_04 : p_r,"Simone, Karl",TRUE,,,,,,,,,,,,1,402 403,
3,12,2_04,2,4,recall_f,TRUE,0220-1,0220-1,Simone asks Karl about the man in the images. Karl admits the name of the man and that this isn't the only man he's cheated with. Simone tells Karl to go upstairs and not come down until everyone is gone. Karl is upset and tries to apologize but Simone doesn't want to hear it.,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,2_04,4,,3,2_04 : recall_f,"Simone, Karl",TRUE,,,,,,,,,,,,0,402 403 404 456,
3,13,2_05,2,5,p_recall,TRUE,0220-1,0220-1,"Tommy asks if Karl is okay given that he never came back down to the party. Simone tells Tommy not to worry about him, goes upstairs and starts packing up Karl's clothe. Simone tells Karl not to tell anyone about the divorce until it goes public and sees Karl in the chair slumped with an empty pill bottle next to him. Simone calls for an ambulance and then stays by Karl's side.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,2_05,5,,4,2_05 : p_recall,"Simone, Karl, Tommy",TRUE,,,,,,,,,,,,0,502 503 504 505 506,
3,14,2_06,2,6,p0,FALSE,0220-1,0220-1,The ambulance comes to take care of Karl but it is too late. Karl dies and Simone is left to deal with the bad publicity. Tommy thinks that Simone killed Karl because she told him not to worry about Karl.,,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,p0,f,p0/r0,2_05,5,2_05-06,5,2_06 : p0,"Simone, Karl, Neighbors, Wanda",FALSE,,,,,,,,,,,,0,553 1 1 1 1,
3,15,2_06,2,6,p,TRUE,0220-1,0220-1,The ambulance comes to take care of Karl but it is too late. Karl dies and Simone is left to deal with the bad publicity. The neighbors watch as the ambulance arrives and question what is going on. Wanda drives by with a smug look on her face.,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p,f,p/r,2_05,5,2_05-06,5,2_06 : p,"Simone, Karl, Neighbors, Wanda",TRUE,,,,,,,,,,,,1,553 601 1 602 1,
3,16,2_07,2,7,p_r_recall,TRUE,0220-1,0220-1,"Simone is sitting on her couch drinking because she is sad that Karl, along with her previous husbands, all loved something more than her. Tommy comforts Simone and kisses her, telling her that he has wanted to do that since he was 13. Simone asks how old Tommy is and he says 18 in two days. Simone decides not to commit a felony by being with Tommy but happily and curiously watches him leave.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_07,7,,6,2_07 : p_r_recall,"Simone, Tommy",TRUE,,,,,,,,,,,,0,701 706 707 708,
3,17,2_06,2,6,p_r,TRUE,0220-1,0220-1,"The ambulance arrived and Karl was driven away in it. The neighbors all question what happened and start to gossip. Wanda comes and talks to Simone, laughing at how imperfect her life is too.",,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p_r,f,p_r/r_p,2_05,5,,5,2_06 : p_r,"Simone, Karl, Neighbors, Wanda",TRUE,,,,,,,,,,,,1,553 601 652 602 631,
3,18,2_06,2,6,recall_f,TRUE,0220-1,0220-1,"Karl is on the gurney going into the back of the ambulance. The neighbors ask if Karl is okay and Simone reassures them that he is, giving a false story that he fell down the stairs. Wanda appears and asks if Simone pushed Karl down the stairs given that she had seen the images of him cheating and Simone starts beating her up.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,2_06,6,,5,2_06 : recall_f,"Simone, Karl, Neighbors, Wanda",TRUE,,,,,,,,,,,,0,601 602 603 604,
3,19,2_07,2,7,p_recall,TRUE,0220-1,0220-1,"Tommy tells Simone that he saw the photos of Karl and another man. Simone cries about all of her husbands loving something else more than her. Tommy comforts her, kisses her, and tells her that he's wanted to do that since he was 13. Simone sends Tommy away and Tommy hints that he wants to do more with her.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,2_07,7,,6,2_07 : p_recall,"Simone, Tommy",TRUE,,,,,,,,,,,,0,704 705 706 707 708 252,
3,20,2_08,2,8,p0,FALSE,0220-1,0220-1,Naomi comes over to check on Simone. Simone feels guilty for kissing her son Tommy and tries not to bring it up. Tommy comes back to check on Simone again.,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p0,f,p0/r0,2_07,7,2_07-08,7,2_08 : p0,"Simone, Karl",FALSE,,,,,,,,,,,,0,1 1 931,
3,21,2_08,2,8,p,TRUE,0220-1,0220-1,Karl comes to visit Simone when he is out of the hospital and begs for her to take him back. ,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p,f,p/r,2_07,7,2_07-08,7,2_08 : p,"Simone, Karl",TRUE,,,,,,,,,,,,0,1 1,
3,22,2_09,2,9,p_r_recall,TRUE,0220-1,0220-1,Tommy brings Simone muffins from his mom and flirts with Simone some more. Simone refuses Tommy's offer.,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_09,9,,8,2_09 : p_r_recall,"Simone, Tommy",TRUE,,,,,,,,,,,,0,902 904 903 851,
3,23,2_08,2,8,p_r,TRUE,0220-1,0220-1,Simone goes to visit Karl in the hospital and gives him divorce papers. ,,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,p_r,f,p_r/r_p,2_07,7,,7,2_08 : p_r,"Simone, Karl",TRUE,,,,,,,,,,,,1,752 801 1,
3,24,2_08,2,8,recall_f,TRUE,0220-1,0220-1,"Simone visits Karl who is still in the hospital and tells him that he can come back home even though she still wants a divorce. Karl asks when Simone plans on them separating and Simone gives him a date that precedes her daughter's wedding date. Simone tells Karl that everything needs to be perfect before the wedding so no suicides, divorces, or scandals.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,2_08,8,,7,2_08 : recall_f,"Simone, Karl",TRUE,,,,,,,,,,,,0,801 803 1001,
3,25,2_09,2,9,p_recall,TRUE,0220-1,0220-1,"Tommy brings Simone muffins and flirts with her. He asks for Simone to let him show her the man that he's become. Simone refuses, out of courtesy to her best friend, and walks in the house.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,2_09,9,,8,2_09 : p_recall,"Simone, Tommy",TRUE,,,,,,,,,,,,0,902 904 903,
3,26,2_10,2,10,p0,FALSE,0220-1,0220-1,"Simone calls Tommy and tries to keep them a secret from her best friend Naomi, neighbors, and friends.",,,,,,,,,,,,,,,,,,,,2,Karl returns to their home after leaving the hospital. Simone and Karl talk about everything.,,2,,,,exp,p0,f,p0/r0,2_09,9,2_09-10,9,2_10 : p0,"Simone, Karl",FALSE,,,,,,,,,,,,0,1,
3,27,2_10,2,10,p,TRUE,0220-1,0220-1,Simone picks up Karl from the hospital and brings him home. They talk.,,,,,,,,,,,,,,,,,,,,2,Karl returns to their home after leaving the hospital. Simone and Karl talk about everything.,,2,,,,exp,p,f,p/r,2_09,9,2_09-10,9,2_10 : p,"Simone, Karl",TRUE,,,,,,,,,,,,1,953 1001 1031,
3,28,2_11,2,11,p_r_recall,TRUE,0220-1,0220-1,Naomi questions Simone about her marriage and admits knowing about Simone's marital problems for two years. Simone realizes that Naomi doesn't know all of the details of the scandal. Simone is upset that Naomi didn't tell her about what she's seen so Simone drives up to Tommy and agrees to have sex with him later that day.,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_11,11,,10,2_11 : p_r_recall,"Simone, Naomi, Tommy",TRUE,,,,,,,,,,,,0,1102 1103 1104 1106 1107 1201,
3,29,2_10,2,10,p_r,TRUE,0220-1,0220-1,Simone picked up Karl from the hospital and brought him home. Then she got ready for her workout class.,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p_r,f,p_r/r_p,2_09,9,,9,2_10 : p_r,"Simone, Karl",TRUE,,,,,,,,,,,,1,953 1001 1051,
3,30,2_10,2,10,recall_f,TRUE,0220-1,0220-1,"Simone brings Karl home from the hospital and discovers that he is lying about his suicide attempt. Karl begs for them to work their relationship out but when that doesn't work he blackmails Simone, stating that he'll tell about his discretions and she will be ridiculed.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,2_10,10,,9,2_10 : recall_f,"Simone, Karl",TRUE,,,,,,,,,,,,0,1001 1004 1006,
3,31,2_11,2,11,p_recall,TRUE,0220-1,0220-1,Naomi tells Simone that she knows about her husband's indiscretions. Simone is happy that Naomi doesn't know the extent of the scandal but is upset that Naomi waited to tell her for two years. Simone stops Tommy and tell him that she is available at 4 if he still wants to make love to her. He agrees.,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,2_11,11,,10,2_11 : p_recall,"Simone, Naomi, Tommy",TRUE,,,,,,,,,,,,0,1103 1104 1106 1107 1201,
1,1,1_01,1,1,p_recall,TRUE,0218-2,0220-2,"Beth and Rob get out of the car in front of their new house. Beth begins talking to Sheila and Leo, their new neighbors. Beth tells Rob disdainfully that Sheila and Leo are Italian.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,1_01,1,,0,1_01 : p_recall,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,101 102 103,
1,2,1_02,1,2,p0,FALSE,0218-2,0220-2,Movers unpack Beth and Rob's furniture. Beth and Rob have Sheila and Leo over to the new house to talk.,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,p0,f,p0/r0,1_01,1,1_01-02,1,1_02 : p0,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,1,151 152 153 154 233,
1,3,1_02,1,2,p,TRUE,0218-2,0220-2,Movers unpack Beth and Rob's furniture. Beth and Rob have Sheila and Leo over to the new house to talk.,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,p,f,p/r,1_01,1,1_01-02,1,1_02 : p,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,1,152 152 153 154 233,
1,4,1_03,1,3,p_r_recall,TRUE,0218-2,0220-2,"Beth is grocery shopping. She walks up the aisle and overhears Sheila talking to One neighbor. Beth leans in close to eavesdrop and hears Sheila saying that Leo saw Rob kissing a waitress in a diner parking lot. Beth stumbles and Sheila sees her, Sheila calls after Beth as Beth runs away.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,1_03,3,,2,1_03 : p_r_recall,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,0,301 303 304 305 306 52 53,
1,5,1_02,1,2,p_r,TRUE,0218-2,0220-2,Beth and Rob finish moving in to their new house. Beth and Rob have Sheila and Leo over for coffee and to learn about the neighborhood.,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,p_r,f,p_r/r_p,1_01,1,,1,1_02 : p_r,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,1,152 153 154 207,
1,6,1_02,1,2,recall_f,TRUE,0218-2,0220-2,"Beth and Rob are talking to Leo and Sheila in the kitchen. Leo swears he's seen Rob before today, but can't place when. Sheila points out to Rob that he should ask Beth directly for more coffee rather than tap on his mug. The mood grows tense, and Sheila and Leo leave.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,1_02,2,,1,1_02 : recall_f,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,202 204 206 233,
1,7,1_03,1,3,p_recall,TRUE,0218-2,0220-2,"Beth is grocery shopping when she overhears Sheila talking to One neighbor. Sheila tells One neighbor that Leo saw Rob kissing a waitress in a diner parking lot. Beth stumbles and Sheila notices her, Sheila calls after Beth as Beth runs away.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,1_03,3,,2,1_03 : p_recall,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,0,301 303 304 305 306 52 53,
1,8,1_04,1,4,p0,FALSE,0218-2,0220-2,Beth returns home. Beth decides to follow Rob home from work and see if what Sheila said is true. Beth drives to Glendale.,,,,,,,,,,,,,,,,,,,,3,"Beth returns home. Sheila knocks on Beth's door, and apologizes for not telling Beth about what Leo saw Rob doing. Sheila offers to help Beth catch Rob. Sheila and Beth follow Rob to work the next morning.",,4,"Beth drives to Rob's work, and waits in the parking lot for him to leave. Beth follows Rob to a diner, where she sees Rob greet April.",,4,exp,p0,f,p0/r0,1_03,3,1_03-04,3,1_04 : p0,"Beth, Sheila",TRUE,,,,,,,,,,,,0,351 503 504,
1,9,1_04,1,4,p,TRUE,0218-2,0220-2,Beth returns home. Beth decides to follow Rob home from work and see if what Sheila said is true. Beth drives to Glendale.,,,,,,,,,,,,,,,,,,,,3,"Beth returns home. Sheila knocks on Beth's door, and apologizes for not telling Beth about what Leo saw Rob doing. Sheila offers to help Beth catch Rob. Sheila and Beth follow Rob to work the next morning.",,5,"Beth drives to Rob's work, and waits in the parking lot for him to leave. Beth follows Rob to a diner, where she sees Rob greet April.",,1,exp,p,f,p/r,1_03,3,1_03-04,3,1_04 : p,"Beth, Sheila",TRUE,,,,,,,,,,,,0,351 503 504,
1,10,1_05,1,5,p_r_recall,TRUE,0218-2,0220-2,"Beth is at home when Rob calls from a payphone, saying he will be late because he has to meet a client. Beth knows he is lying and drives to Jansen's Diner. Beth sees Rob and April kiss.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,1_05,5,,4,1_05 : p_r_recall,"Beth, Rob, April",TRUE,,,,,,,,,,,,0,502 504 505 506,
1,11,1_04,1,4,p_r,TRUE,0218-2,0220-2,Beth returns home from the grocery store. Sheila knocks on her door and tries to apologize. Beth is angry at Sheila.,,,,,,,,,,,,,,,,,,,,4,"Beth returns home from the grocery store. Sheila knocks on her door and tries to apologize. Beth is sad, and Sheila offers her advice.",,3,,,,exp,p_r,f,p_r/r_p,1_03,3,,3,1_04 : p_r,"Beth, Sheila",TRUE,,,,,,,,,,,,1,351 402 403 2,
1,12,1_04,1,4,recall_f,TRUE,0218-2,0220-2,"Beth is cleaning when Sheila knocks on the door. Sheila comes in and apologizes. Beth says that Leo must be wrong, and Rob would never cheat on her. Sheila leaves.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,1_04,4,,3,1_04 : recall_f,"Beth, Sheila",TRUE,,,,,,,,,,,,0,401 402 403 406 407,
1,13,1_05,1,5,p_recall,TRUE,0218-2,0220-2,"Beth is at home when Rob calls, saying he will be late coming home because he has to meet a client. Beth knows he is lying and drives to Jansen's Diner. Beth sees Rob and April kiss.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,1_05,5,,4,1_05 : p_recall,"Beth, Rob, April",TRUE,,,,,,,,,,,,0,502 504 505 506,
